time,rb_sup_air_flow_sp_cmh,rb_sup_air_temp_sp_C,rb_battery_rate_W,ra_zone_temp_hsp_C,ra_zone_temp_csp_C,ra_battery_rate_W
2020-07-27 22:16:00,151.0,22.39,14.0,15.0,29.0,18.0
2020-07-27 22:17:00,151.0,22.35,12.0,15.0,29.0,1.0
2020-07-27 22:18:00,151.0,22.35,-3.0,15.0,29.0,11.0
2020-07-27 22:19:00,151.0,22.35,23.0,15.0,29.0,2.0
2020-07-27 22:20:00,151.0,22.35,4.0,15.0,29.0,9.0
2020-07-27 22:21:00,151.0,22.35,21.0,15.0,29.0,15.0
2020-07-27 22:22:00,151.0,22.35,8.0,15.0,29.0,9.0
2020-07-27 22:23:00,151.0,22.35,16.0,15.0,29.0,11.0
2020-07-27 22:24:00,151.0,22.35,10.0,15.0,29.0,8.0
2020-07-27 22:25:00,151.0,22.35,16.0,15.0,29.0,11.0
2020-07-27 22:26:00,151.0,22.35,15.0,15.0,29.0,10.0
2020-07-27 22:27:00,151.0,22.35,5.0,15.0,29.0,6.0
2020-07-27 22:28:00,151.0,22.35,11.0,15.0,29.0,11.0
2020-07-27 22:29:00,151.0,22.35,22.0,15.0,29.0,15.0
2020-07-27 22:30:00,151.0,22.35,18.0,15.0,29.0,14.0
2020-07-27 22:31:00,151.0,22.35,3.0,15.0,29.0,12.0
2020-07-27 22:32:00,151.0,22.32,19.0,15.0,29.0,4.0
2020-07-27 22:33:00,151.0,22.32,16.0,15.0,29.0,0.0
2020-07-27 22:34:00,151.0,22.32,-3.0,15.0,29.0,10.0
2020-07-27 22:35:00,151.0,22.32,3.0,15.0,29.0,8.0
2020-07-27 22:36:00,151.0,22.32,17.0,15.0,29.0,13.0
2020-07-27 22:37:00,151.0,22.32,22.0,15.0,29.0,-3.0
2020-07-27 22:38:00,151.0,22.32,15.0,15.0,29.0,14.0
2020-07-27 22:39:00,151.0,22.32,16.0,15.0,29.0,-1.0
2020-07-27 22:40:00,151.0,22.32,11.0,15.0,29.0,14.0
2020-07-27 22:41:00,151.0,22.32,11.0,15.0,29.0,-4.0
2020-07-27 22:42:00,151.0,22.32,14.0,15.0,29.0,-3.0
2020-07-27 22:43:00,151.0,22.32,-3.0,15.0,29.0,9.0
2020-07-27 22:44:00,151.0,22.32,5.0,15.0,29.0,17.0
2020-07-27 22:45:00,151.0,22.32,19.0,15.0,29.0,8.0
2020-07-27 22:46:00,151.0,22.32,12.0,15.0,29.0,4.0
2020-07-27 22:47:00,151.0,22.34,12.0,15.0,29.0,12.0
2020-07-27 22:48:00,151.0,22.34,26.0,15.0,29.0,17.0
2020-07-27 22:49:00,151.0,22.34,3.0,15.0,29.0,0.0
2020-07-27 22:50:00,151.0,22.34,15.0,15.0,29.0,5.0
2020-07-27 22:51:00,151.0,22.34,27.0,15.0,29.0,-1.0
2020-07-27 22:52:00,151.0,22.34,22.0,15.0,29.0,5.0
2020-07-27 22:53:00,151.0,22.34,6.0,15.0,29.0,13.0
2020-07-27 22:54:00,151.0,22.34,11.0,15.0,29.0,-1.0
2020-07-27 22:55:00,151.0,22.34,11.0,15.0,29.0,8.0
2020-07-27 22:56:00,151.0,22.34,13.0,15.0,29.0,4.0
2020-07-27 22:57:00,151.0,22.34,-1.0,15.0,29.0,17.0
2020-07-27 22:58:00,151.0,22.34,15.0,15.0,29.0,2.0
2020-07-27 22:59:00,151.0,22.34,10.0,15.0,29.0,5.0
2020-07-27 23:00:00,151.0,22.34,17.0,15.0,29.0,16.0
2020-07-27 23:01:00,151.0,22.34,16.0,15.0,29.0,12.0
2020-07-27 23:02:00,151.0,22.21,16.0,15.0,29.0,11.0
2020-07-27 23:03:00,151.0,22.21,19.0,15.0,29.0,19.0
2020-07-27 23:04:00,151.0,22.21,0.0,15.0,29.0,2.0
2020-07-27 23:05:00,151.0,22.21,22.0,15.0,29.0,20.0
2020-07-27 23:06:00,151.0,22.21,-14.0,15.0,29.0,4.0
2020-07-27 23:07:00,151.0,22.21,9.0,15.0,29.0,16.0
2020-07-27 23:08:00,151.0,22.21,-5.0,15.0,29.0,13.0
2020-07-27 23:09:00,151.0,22.21,25.0,15.0,29.0,21.0
2020-07-27 23:10:00,151.0,22.21,20.0,15.0,29.0,3.0
2020-07-27 23:11:00,151.0,22.21,-1.0,15.0,29.0,10.0
2020-07-27 23:12:00,151.0,22.21,0.0,15.0,29.0,14.0
2020-07-27 23:13:00,151.0,22.21,11.0,15.0,29.0,7.0
2020-07-27 23:14:00,151.0,22.21,20.0,15.0,29.0,9.0
2020-07-27 23:15:00,151.0,22.21,8.0,15.0,29.0,10.0
2020-07-27 23:16:00,151.0,22.21,15.0,15.0,29.0,6.0
2020-07-27 23:17:00,151.0,22.19,16.0,15.0,29.0,13.0
2020-07-27 23:18:00,151.0,22.19,19.0,15.0,29.0,8.0
2020-07-27 23:19:00,151.0,22.19,12.0,15.0,29.0,15.0
2020-07-27 23:20:00,151.0,22.19,15.0,15.0,29.0,8.0
2020-07-27 23:21:00,151.0,22.19,11.0,15.0,29.0,18.0
2020-07-27 23:22:00,151.0,22.19,21.0,15.0,29.0,14.0
2020-07-27 23:23:00,151.0,22.19,16.0,15.0,29.0,14.0
2020-07-27 23:24:00,151.0,22.19,15.0,15.0,29.0,0.0
2020-07-27 23:25:00,151.0,22.19,9.0,15.0,29.0,15.0
2020-07-27 23:26:00,151.0,22.19,10.0,15.0,29.0,16.0
2020-07-27 23:27:00,151.0,22.19,3.0,15.0,29.0,5.0
2020-07-27 23:28:00,151.0,22.19,9.0,15.0,29.0,15.0
2020-07-27 23:29:00,151.0,22.19,14.0,15.0,29.0,17.0
2020-07-27 23:30:00,151.0,22.19,23.0,15.0,29.0,14.0
2020-07-27 23:31:00,151.0,22.19,18.0,15.0,29.0,10.0
2020-07-27 23:32:00,151.0,22.18,26.0,15.0,29.0,13.0
2020-07-27 23:33:00,151.0,22.18,11.0,15.0,29.0,11.0
2020-07-27 23:34:00,151.0,22.18,11.0,15.0,29.0,17.0
2020-07-27 23:35:00,151.0,22.18,9.0,15.0,29.0,19.0
2020-07-27 23:36:00,151.0,22.18,20.0,15.0,29.0,14.0
2020-07-27 23:37:00,151.0,22.18,28.0,15.0,29.0,25.0
2020-07-27 23:38:00,151.0,22.18,2.0,15.0,29.0,-2.0
2020-07-27 23:39:00,151.0,22.18,16.0,15.0,29.0,7.0
2020-07-27 23:40:00,151.0,22.18,38.0,15.0,29.0,3.0
2020-07-27 23:41:00,151.0,22.18,-2.0,15.0,29.0,8.0
2020-07-27 23:42:00,151.0,22.18,-2.0,15.0,29.0,8.0
2020-07-27 23:43:00,151.0,22.18,20.0,15.0,29.0,11.0
2020-07-27 23:44:00,151.0,22.18,20.0,15.0,29.0,11.0
2020-07-27 23:45:00,151.0,22.18,2.0,15.0,29.0,18.0
2020-07-27 23:46:00,151.0,22.18,31.0,15.0,29.0,12.0
2020-07-27 23:47:00,151.0,22.16,20.0,15.0,29.0,0.0
2020-07-27 23:48:00,151.0,22.16,20.0,15.0,29.0,0.0
2020-07-27 23:49:00,151.0,22.16,1.0,15.0,29.0,1.0
2020-07-27 23:50:00,,,,15.0,29.0,
2020-07-27 23:51:00,151.0,22.16,13.0,15.0,29.0,5.0
2020-07-27 23:52:00,151.0,22.16,-2.0,15.0,29.0,5.0
2020-07-27 23:53:00,151.0,22.16,2.0,15.0,29.0,12.0
2020-07-27 23:54:00,151.0,22.16,18.0,15.0,29.0,-4.0
2020-07-27 23:55:00,151.0,22.16,22.0,15.0,29.0,25.0
2020-07-27 23:56:00,151.0,22.16,18.0,15.0,29.0,16.0
2020-07-27 23:57:00,151.0,22.16,3.0,15.0,29.0,7.0
2020-07-27 23:58:00,151.0,22.16,20.0,15.0,29.0,15.0
2020-07-27 23:59:00,151.0,22.16,12.0,15.0,29.0,9.0
2020-07-28 00:00:00,151.0,22.16,12.0,15.0,29.0,9.0
2020-07-28 00:01:00,151.0,22.16,3.0,15.0,29.0,14.0
2020-07-28 00:02:00,151.0,22.39,3.0,15.0,29.0,14.0
2020-07-28 00:03:00,151.0,22.39,26.0,15.0,29.0,13.0
2020-07-28 00:04:00,151.0,22.39,17.0,15.0,29.0,7.0
2020-07-28 00:05:00,151.0,22.39,21.0,15.0,29.0,10.0
2020-07-28 00:06:00,151.0,22.39,21.0,15.0,29.0,10.0
2020-07-28 00:07:00,151.0,22.39,6.0,15.0,29.0,1.0
2020-07-28 00:08:00,151.0,22.39,21.0,15.0,29.0,6.0
2020-07-28 00:09:00,151.0,22.39,2.0,15.0,29.0,17.0
2020-07-28 00:10:00,151.0,22.39,2.0,15.0,29.0,17.0
2020-07-28 00:11:00,151.0,22.39,5.0,15.0,29.0,14.0
2020-07-28 00:12:00,151.0,22.39,23.0,15.0,29.0,8.0
2020-07-28 00:13:00,151.0,22.39,13.0,15.0,29.0,5.0
2020-07-28 00:14:00,151.0,22.39,21.0,15.0,29.0,10.0
2020-07-28 00:15:00,151.0,22.39,1.0,15.0,29.0,14.0
2020-07-28 00:16:00,151.0,22.39,29.0,15.0,29.0,14.0
2020-07-28 00:17:00,151.0,22.38,26.0,15.0,29.0,10.0
2020-07-28 00:18:00,151.0,22.38,19.0,15.0,29.0,11.0
2020-07-28 00:19:00,151.0,22.38,20.0,15.0,29.0,9.0
2020-07-28 00:20:00,151.0,22.38,21.0,15.0,29.0,12.0
2020-07-28 00:21:00,151.0,22.38,20.0,15.0,29.0,1.0
2020-07-28 00:22:00,151.0,22.38,19.0,15.0,29.0,12.0
2020-07-28 00:23:00,151.0,22.38,12.0,15.0,29.0,18.0
2020-07-28 00:24:00,151.0,22.38,14.0,15.0,29.0,17.0
2020-07-28 00:25:00,151.0,22.38,10.0,15.0,29.0,10.0
2020-07-28 00:26:00,151.0,22.38,24.0,15.0,29.0,17.0
2020-07-28 00:27:00,151.0,22.38,16.0,15.0,29.0,13.0
2020-07-28 00:28:00,151.0,22.38,-2.0,15.0,29.0,-3.0
2020-07-28 00:29:00,151.0,22.38,11.0,15.0,29.0,14.0
2020-07-28 00:30:00,151.0,22.38,11.0,15.0,29.0,14.0
2020-07-28 00:31:00,151.0,22.38,16.0,15.0,29.0,8.0
2020-07-28 00:32:00,151.0,22.35,16.0,15.0,29.0,8.0
2020-07-28 00:33:00,151.0,22.35,23.0,15.0,29.0,13.0
2020-07-28 00:34:00,151.0,22.35,23.0,15.0,29.0,13.0
2020-07-28 00:35:00,151.0,22.35,12.0,15.0,29.0,12.0
2020-07-28 00:36:00,151.0,22.35,12.0,15.0,29.0,12.0
2020-07-28 00:37:00,151.0,22.35,12.0,15.0,29.0,18.0
2020-07-28 00:38:00,151.0,22.35,19.0,15.0,29.0,-2.0
2020-07-28 00:39:00,151.0,22.35,22.0,15.0,29.0,1.0
2020-07-28 00:40:00,151.0,22.35,2.0,15.0,29.0,15.0
2020-07-28 00:41:00,151.0,22.35,6.0,15.0,29.0,14.0
2020-07-28 00:42:00,151.0,22.35,17.0,15.0,29.0,5.0
2020-07-28 00:43:00,151.0,22.35,24.0,15.0,29.0,12.0
2020-07-28 00:44:00,151.0,22.35,19.0,15.0,29.0,19.0
2020-07-28 00:45:00,151.0,22.35,19.0,15.0,29.0,19.0
2020-07-28 00:46:00,151.0,22.35,12.0,15.0,29.0,17.0
2020-07-28 00:47:00,151.0,22.36,5.0,15.0,29.0,16.0
2020-07-28 00:48:00,151.0,22.36,17.0,15.0,29.0,16.0
2020-07-28 00:49:00,151.0,22.36,16.0,15.0,29.0,3.0
2020-07-28 00:50:00,151.0,22.36,16.0,15.0,29.0,3.0
2020-07-28 00:51:00,151.0,22.36,29.0,15.0,29.0,12.0
2020-07-28 00:52:00,151.0,22.36,16.0,15.0,29.0,16.0
2020-07-28 00:53:00,151.0,22.36,11.0,15.0,29.0,1.0
2020-07-28 00:54:00,151.0,22.36,11.0,15.0,29.0,1.0
2020-07-28 00:55:00,151.0,22.36,16.0,15.0,29.0,15.0
2020-07-28 00:56:00,151.0,22.36,16.0,15.0,29.0,15.0
2020-07-28 00:57:00,151.0,22.36,25.0,15.0,29.0,19.0
2020-07-28 00:58:00,151.0,22.36,20.0,15.0,29.0,11.0
2020-07-28 00:59:00,151.0,22.36,14.0,15.0,29.0,14.0
2020-07-28 01:00:00,151.0,22.36,17.0,15.0,29.0,9.0
2020-07-28 01:01:00,151.0,22.36,27.0,15.0,29.0,14.0
2020-07-28 01:02:00,151.0,22.31,16.0,15.0,29.0,9.0
2020-07-28 01:03:00,151.0,22.31,7.0,15.0,29.0,10.0
2020-07-28 01:04:00,151.0,22.31,10.0,15.0,29.0,12.0
2020-07-28 01:05:00,151.0,22.31,15.0,15.0,29.0,4.0
2020-07-28 01:06:00,151.0,22.31,19.0,15.0,29.0,17.0
2020-07-28 01:07:00,151.0,22.31,0.0,15.0,29.0,20.0
2020-07-28 01:08:00,151.0,22.31,3.0,15.0,29.0,18.0
2020-07-28 01:09:00,151.0,22.31,19.0,15.0,29.0,9.0
2020-07-28 01:10:00,151.0,22.31,-1.0,15.0,29.0,13.0
2020-07-28 01:11:00,151.0,22.31,6.0,15.0,29.0,6.0
2020-07-28 01:12:00,151.0,22.31,6.0,15.0,29.0,6.0
2020-07-28 01:13:00,151.0,22.31,21.0,15.0,29.0,7.0
2020-07-28 01:14:00,151.0,22.31,21.0,15.0,29.0,7.0
2020-07-28 01:15:00,151.0,22.31,12.0,15.0,29.0,18.0
2020-07-28 01:16:00,151.0,22.31,22.0,15.0,29.0,1.0
2020-07-28 01:17:00,151.0,22.3,22.0,15.0,29.0,17.0
2020-07-28 01:18:00,151.0,22.3,9.0,15.0,29.0,2.0
2020-07-28 01:19:00,151.0,22.3,16.0,15.0,29.0,6.0
2020-07-28 01:20:00,151.0,22.3,14.0,15.0,29.0,8.0
2020-07-28 01:21:00,151.0,22.3,9.0,15.0,29.0,4.0
2020-07-28 01:22:00,151.0,22.3,16.0,15.0,29.0,20.0
2020-07-28 01:23:00,151.0,22.3,19.0,15.0,29.0,10.0
2020-07-28 01:24:00,151.0,22.3,19.0,15.0,29.0,10.0
2020-07-28 01:25:00,151.0,22.3,16.0,15.0,29.0,3.0
2020-07-28 01:26:00,151.0,22.3,15.0,15.0,29.0,2.0
2020-07-28 01:27:00,151.0,22.3,23.0,15.0,29.0,3.0
2020-07-28 01:28:00,151.0,22.3,20.0,15.0,29.0,6.0
2020-07-28 01:29:00,151.0,22.3,18.0,15.0,29.0,5.0
2020-07-28 01:30:00,151.0,22.3,18.0,15.0,29.0,5.0
2020-07-28 01:31:00,,,0.0,15.0,29.0,12.0
2020-07-28 01:32:00,151.0,22.29,10.0,15.0,29.0,6.0
2020-07-28 01:33:00,151.0,22.29,18.0,15.0,29.0,5.0
2020-07-28 01:34:00,151.0,22.29,16.0,15.0,29.0,19.0
2020-07-28 01:35:00,151.0,22.29,21.0,15.0,29.0,5.0
2020-07-28 01:36:00,151.0,22.29,21.0,15.0,29.0,5.0
2020-07-28 01:37:00,151.0,22.29,27.0,15.0,29.0,3.0
2020-07-28 01:38:00,151.0,22.29,27.0,15.0,29.0,3.0
2020-07-28 01:39:00,151.0,22.29,10.0,15.0,29.0,14.0
2020-07-28 01:40:00,151.0,22.29,9.0,15.0,29.0,21.0
2020-07-28 01:41:00,151.0,22.29,0.0,15.0,29.0,10.0
2020-07-28 01:42:00,151.0,22.29,12.0,15.0,29.0,14.0
2020-07-28 01:43:00,151.0,22.29,1.0,15.0,29.0,-1.0
2020-07-28 01:44:00,151.0,22.29,1.0,15.0,29.0,-1.0
2020-07-28 01:45:00,151.0,22.29,17.0,15.0,29.0,13.0
2020-07-28 01:46:00,,,,15.0,29.0,
2020-07-28 01:47:00,151.0,22.26,3.0,15.0,29.0,1.0
2020-07-28 01:48:00,151.0,22.26,3.0,15.0,29.0,1.0
2020-07-28 01:49:00,151.0,22.26,-2.0,15.0,29.0,15.0
2020-07-28 01:50:00,151.0,22.26,-1.0,15.0,29.0,7.0
2020-07-28 01:51:00,151.0,22.26,13.0,15.0,29.0,12.0
2020-07-28 01:52:00,151.0,22.26,-3.0,15.0,29.0,3.0
2020-07-28 01:53:00,151.0,22.26,5.0,15.0,29.0,16.0
2020-07-28 01:54:00,151.0,22.26,19.0,15.0,29.0,4.0
2020-07-28 01:55:00,151.0,22.26,17.0,15.0,29.0,12.0
2020-07-28 01:56:00,151.0,22.26,18.0,15.0,29.0,20.0
2020-07-28 01:57:00,151.0,22.26,13.0,15.0,29.0,7.0
2020-07-28 01:58:00,151.0,22.26,15.0,15.0,29.0,10.0
2020-07-28 01:59:00,151.0,22.26,12.0,15.0,29.0,15.0
2020-07-28 02:00:00,151.0,22.26,12.0,15.0,29.0,15.0
2020-07-28 02:01:00,151.0,22.26,15.0,15.0,29.0,-2.0
2020-07-28 02:02:00,151.0,22.25,1.0,15.0,29.0,7.0
2020-07-28 02:03:00,151.0,22.25,11.0,15.0,29.0,19.0
2020-07-28 02:04:00,151.0,22.25,17.0,15.0,29.0,13.0
2020-07-28 02:05:00,151.0,22.25,15.0,15.0,29.0,17.0
2020-07-28 02:06:00,151.0,22.25,17.0,15.0,29.0,5.0
2020-07-28 02:07:00,151.0,22.25,16.0,15.0,29.0,11.0
2020-07-28 02:08:00,151.0,22.25,23.0,15.0,29.0,25.0
2020-07-28 02:09:00,151.0,22.25,10.0,15.0,29.0,15.0
2020-07-28 02:10:00,151.0,22.25,18.0,15.0,29.0,-5.0
2020-07-28 02:11:00,151.0,22.25,,15.0,29.0,
2020-07-28 02:12:00,151.0,22.25,17.0,15.0,29.0,1.0
2020-07-28 02:13:00,151.0,22.25,18.0,15.0,29.0,21.0
2020-07-28 02:14:00,151.0,22.25,18.0,15.0,29.0,21.0
2020-07-28 02:15:00,151.0,22.25,35.0,15.0,29.0,12.0
2020-07-28 02:16:00,151.0,22.25,7.0,15.0,29.0,11.0
2020-07-28 02:17:00,151.0,22.25,13.0,15.0,29.0,5.0
2020-07-28 02:18:00,151.0,22.25,13.0,15.0,29.0,5.0
2020-07-28 02:19:00,151.0,22.25,11.0,15.0,29.0,2.0
2020-07-28 02:20:00,151.0,22.25,19.0,15.0,29.0,13.0
2020-07-28 02:21:00,151.0,22.25,25.0,15.0,29.0,3.0
2020-07-28 02:22:00,151.0,22.25,7.0,15.0,29.0,1.0
2020-07-28 02:23:00,151.0,22.25,14.0,15.0,29.0,6.0
2020-07-28 02:24:00,151.0,22.25,14.0,15.0,29.0,6.0
2020-07-28 02:25:00,151.0,22.25,4.0,15.0,29.0,12.0
2020-07-28 02:26:00,151.0,22.25,-1.0,15.0,29.0,11.0
2020-07-28 02:27:00,151.0,22.25,11.0,15.0,29.0,13.0
2020-07-28 02:28:00,151.0,22.25,-4.0,15.0,29.0,9.0
2020-07-28 02:29:00,151.0,22.25,24.0,15.0,29.0,13.0
2020-07-28 02:30:00,151.0,22.25,-3.0,15.0,29.0,8.0
2020-07-28 02:31:00,151.0,22.25,0.0,15.0,29.0,12.0
2020-07-28 02:32:00,151.0,22.2,21.0,15.0,29.0,1.0
2020-07-28 02:33:00,151.0,22.2,18.0,15.0,29.0,11.0
2020-07-28 02:34:00,151.0,22.2,18.0,15.0,29.0,11.0
2020-07-28 02:35:00,151.0,22.2,17.0,15.0,29.0,13.0
2020-07-28 02:36:00,151.0,22.2,17.0,15.0,29.0,13.0
2020-07-28 02:37:00,151.0,22.2,21.0,15.0,29.0,0.0
2020-07-28 02:38:00,151.0,22.2,21.0,15.0,29.0,0.0
2020-07-28 02:39:00,151.0,22.2,19.0,15.0,29.0,14.0
2020-07-28 02:40:00,151.0,22.2,0.0,15.0,29.0,0.0
2020-07-28 02:41:00,151.0,22.2,17.0,15.0,29.0,20.0
2020-07-28 02:42:00,151.0,22.2,17.0,15.0,29.0,20.0
2020-07-28 02:43:00,151.0,22.2,16.0,15.0,29.0,2.0
2020-07-28 02:44:00,151.0,22.2,15.0,15.0,29.0,13.0
2020-07-28 02:45:00,151.0,22.2,7.0,15.0,29.0,13.0
2020-07-28 02:46:00,151.0,22.2,15.0,15.0,29.0,0.0
2020-07-28 02:47:00,151.0,22.21,12.0,15.0,29.0,11.0
2020-07-28 02:48:00,151.0,22.21,12.0,15.0,29.0,11.0
2020-07-28 02:49:00,151.0,22.21,15.0,15.0,29.0,-3.0
2020-07-28 02:50:00,151.0,22.21,15.0,15.0,29.0,-3.0
2020-07-28 02:51:00,151.0,22.21,16.0,15.0,29.0,12.0
2020-07-28 02:52:00,151.0,22.21,12.0,15.0,29.0,13.0
2020-07-28 02:53:00,151.0,22.21,7.0,15.0,29.0,10.0
2020-07-28 02:54:00,151.0,22.21,7.0,15.0,29.0,10.0
2020-07-28 02:55:00,151.0,22.21,20.0,15.0,29.0,11.0
2020-07-28 02:56:00,151.0,22.21,20.0,15.0,29.0,11.0
2020-07-28 02:57:00,151.0,22.21,29.0,15.0,29.0,14.0
2020-07-28 02:58:00,151.0,22.21,29.0,15.0,29.0,14.0
2020-07-28 02:59:00,151.0,22.21,8.0,15.0,29.0,6.0
2020-07-28 03:00:00,151.0,22.21,20.0,15.0,29.0,15.0
2020-07-28 03:01:00,,,11.0,15.0,29.0,22.0
2020-07-28 03:02:00,151.0,22.19,16.0,15.0,29.0,10.0
2020-07-28 03:03:00,151.0,22.19,10.0,15.0,29.0,20.0
2020-07-28 03:04:00,151.0,22.19,19.0,15.0,29.0,13.0
2020-07-28 03:05:00,151.0,22.19,23.0,15.0,29.0,-3.0
2020-07-28 03:06:00,151.0,22.19,3.0,15.0,29.0,6.0
2020-07-28 03:07:00,151.0,22.19,15.0,15.0,29.0,3.0
2020-07-28 03:08:00,151.0,22.19,15.0,15.0,29.0,7.0
2020-07-28 03:09:00,151.0,22.19,16.0,15.0,29.0,19.0
2020-07-28 03:10:00,151.0,22.19,8.0,15.0,29.0,19.0
2020-07-28 03:11:00,151.0,22.19,5.0,15.0,29.0,7.0
2020-07-28 03:12:00,151.0,22.19,10.0,15.0,29.0,16.0
2020-07-28 03:13:00,151.0,22.19,23.0,15.0,29.0,18.0
2020-07-28 03:14:00,151.0,22.19,-4.0,15.0,29.0,10.0
2020-07-28 03:15:00,151.0,22.19,14.0,15.0,29.0,-4.0
2020-07-28 03:16:00,151.0,22.19,29.0,15.0,29.0,7.0
2020-07-28 03:17:00,151.0,22.13,18.0,15.0,29.0,4.0
2020-07-28 03:18:00,151.0,22.13,18.0,15.0,29.0,4.0
2020-07-28 03:19:00,151.0,22.13,3.0,15.0,29.0,12.0
2020-07-28 03:20:00,151.0,22.13,-7.0,15.0,29.0,-1.0
2020-07-28 03:21:00,151.0,22.13,19.0,15.0,29.0,21.0
2020-07-28 03:22:00,151.0,22.13,26.0,15.0,29.0,3.0
2020-07-28 03:23:00,151.0,22.13,25.0,15.0,29.0,-2.0
2020-07-28 03:24:00,151.0,22.13,18.0,15.0,29.0,18.0
2020-07-28 03:25:00,151.0,22.13,15.0,15.0,29.0,2.0
2020-07-28 03:26:00,151.0,22.13,15.0,15.0,29.0,2.0
2020-07-28 03:27:00,151.0,22.13,1.0,15.0,29.0,10.0
2020-07-28 03:28:00,151.0,22.13,14.0,15.0,29.0,6.0
2020-07-28 03:29:00,151.0,22.13,11.0,15.0,29.0,-5.0
2020-07-28 03:30:00,151.0,22.13,-5.0,15.0,29.0,19.0
2020-07-28 03:31:00,151.0,22.13,21.0,15.0,29.0,4.0
2020-07-28 03:32:00,151.0,22.13,2.0,15.0,29.0,13.0
2020-07-28 03:33:00,151.0,22.13,33.0,15.0,29.0,9.0
2020-07-28 03:34:00,151.0,22.13,24.0,15.0,29.0,23.0
2020-07-28 03:35:00,151.0,22.13,3.0,15.0,29.0,15.0
2020-07-28 03:36:00,151.0,22.13,30.0,15.0,29.0,15.0
2020-07-28 03:37:00,151.0,22.13,-1.0,15.0,29.0,15.0
2020-07-28 03:38:00,151.0,22.13,19.0,15.0,29.0,1.0
2020-07-28 03:39:00,151.0,22.13,16.0,15.0,29.0,12.0
2020-07-28 03:40:00,151.0,22.13,17.0,15.0,29.0,22.0
2020-07-28 03:41:00,151.0,22.13,15.0,15.0,29.0,14.0
2020-07-28 03:42:00,151.0,22.13,2.0,15.0,29.0,13.0
2020-07-28 03:43:00,151.0,22.13,0.0,15.0,29.0,12.0
2020-07-28 03:44:00,151.0,22.13,0.0,15.0,29.0,11.0
2020-07-28 03:45:00,151.0,22.13,16.0,15.0,29.0,13.0
2020-07-28 03:46:00,151.0,22.13,25.0,15.0,29.0,-4.0
2020-07-28 03:47:00,151.0,22.11,17.0,15.0,29.0,-3.0
2020-07-28 03:48:00,151.0,22.11,21.0,15.0,29.0,-3.0
2020-07-28 03:49:00,151.0,22.11,16.0,15.0,29.0,11.0
2020-07-28 03:50:00,151.0,22.11,17.0,15.0,29.0,9.0
2020-07-28 03:51:00,151.0,22.11,11.0,15.0,29.0,12.0
2020-07-28 03:52:00,151.0,22.11,4.0,15.0,29.0,14.0
2020-07-28 03:53:00,151.0,22.11,9.0,15.0,29.0,6.0
2020-07-28 03:54:00,151.0,22.11,2.0,15.0,29.0,3.0
2020-07-28 03:55:00,151.0,22.11,17.0,15.0,29.0,-1.0
2020-07-28 03:56:00,151.0,22.11,4.0,15.0,29.0,13.0
2020-07-28 03:57:00,151.0,22.11,11.0,15.0,29.0,16.0
2020-07-28 03:58:00,151.0,22.11,17.0,15.0,29.0,6.0
2020-07-28 03:59:00,151.0,22.11,8.0,15.0,29.0,13.0
2020-07-28 04:00:00,151.0,22.11,8.0,15.0,29.0,-2.0
2020-07-28 04:01:00,151.0,22.11,28.0,15.0,29.0,15.0
2020-07-28 04:02:00,152.0,22.09,17.0,15.0,29.0,18.0
2020-07-28 04:03:00,152.0,22.09,19.0,15.0,29.0,9.0
2020-07-28 04:04:00,152.0,22.09,-2.0,15.0,29.0,-4.0
2020-07-28 04:05:00,152.0,22.09,10.0,15.0,29.0,18.0
2020-07-28 04:06:00,152.0,22.09,12.0,15.0,29.0,7.0
2020-07-28 04:07:00,152.0,22.09,16.0,15.0,29.0,3.0
2020-07-28 04:08:00,152.0,22.09,0.0,15.0,29.0,4.0
2020-07-28 04:09:00,152.0,22.09,5.0,15.0,29.0,11.0
2020-07-28 04:10:00,152.0,22.09,16.0,15.0,29.0,21.0
2020-07-28 04:11:00,152.0,22.09,14.0,15.0,29.0,26.0
2020-07-28 04:12:00,152.0,22.09,15.0,15.0,29.0,3.0
2020-07-28 04:13:00,152.0,22.09,17.0,15.0,29.0,14.0
2020-07-28 04:14:00,152.0,22.09,13.0,15.0,29.0,13.0
2020-07-28 04:15:00,152.0,22.09,13.0,15.0,29.0,17.0
2020-07-28 04:16:00,152.0,22.09,24.0,15.0,29.0,14.0
2020-07-28 04:17:00,153.0,22.07,28.0,15.0,29.0,16.0
2020-07-28 04:18:00,153.0,22.07,25.0,15.0,29.0,14.0
2020-07-28 04:19:00,153.0,22.07,10.0,15.0,29.0,0.0
2020-07-28 04:20:00,153.0,22.07,26.0,15.0,29.0,11.0
2020-07-28 04:21:00,153.0,22.07,32.0,15.0,29.0,14.0
2020-07-28 04:22:00,153.0,22.07,-4.0,15.0,29.0,8.0
2020-07-28 04:23:00,153.0,22.07,9.0,15.0,29.0,10.0
2020-07-28 04:24:00,153.0,22.07,15.0,15.0,29.0,14.0
2020-07-28 04:25:00,153.0,22.07,11.0,15.0,29.0,2.0
2020-07-28 04:26:00,153.0,22.07,17.0,15.0,29.0,11.0
2020-07-28 04:27:00,153.0,22.07,11.0,15.0,29.0,6.0
2020-07-28 04:28:00,153.0,22.07,14.0,15.0,29.0,4.0
2020-07-28 04:29:00,153.0,22.07,17.0,15.0,29.0,0.0
2020-07-28 04:30:00,153.0,22.07,23.0,15.0,29.0,8.0
